meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
-0.5292721584638236,-0.9163807505266399,-0.522664577973713,-0.7350493120889362,0.06384577410070591,0.36199457554053294,-0.5613519124537711,-0.5459939598799647,-0.48282422642398093,-0.546016890531017,0.2667118985298591,-0.3836174287253533,-0.4922000033866295,-0.5784182624343993,-0.07342047563734605,-0.008925932380225987,-0.5241847475417217,-0.5160755415065182,-0.09916118228438472,-0.24808985202641898,-0.3081772273450506,-0.10023885120847731,0.36529767684215686,-0.2505522875356818,0.18080090700087217,-0.5410552620067016,-0.3423517194172321,-0.4312263003398422,-0.06972444145706377,-0.7005584373875688,0.046791976043832575,-0.867955864013155,0.14012958747617338,-0.539601515830831,-0.060376718603262804,-0.6111962504718864,blues
-0.7995635108333956,-0.7134912582237318,-0.6034371330082439,-0.36708921653337656,-0.16755955678308787,-0.041061476408513986,-0.3427408326616517,-0.3089659901778561,-0.4612080986111885,-0.009042578935960943,0.16802399279479374,-0.15776040707609584,0.15311863138495485,-0.5862767141877866,0.044984698940366274,-0.2381174281944447,0.17989997335692678,-0.18826265884507953,0.12222342516640461,0.08980726326237498,0.06902621700068254,-0.04669419983467238,0.28299542057174754,0.1386451419888226,0.44314226816139585,-0.06765954826879694,-0.15518124457209237,0.1476505705568365,0.03265737688431933,-0.6337653777907275,-0.13538509650756872,-0.7501686999075948,0.061922077993041114,-0.5358003288984236,-0.3238292432888006,-0.5930841858171544,blues
-0.6233745757507863,-0.6932452416623928,-0.5414634986977408,-0.5967931526251822,0.1419059066477537,-0.05480102173902268,-0.39366378000988345,-0.7308126979884353,-0.42706106184270054,-0.48968359885270707,0.135994019140099,-0.45115592645745617,-0.031742896943904586,-0.07872717390545847,0.6770591688027173,0.10484052388464038,-0.03230346493546066,-0.18756635533196286,0.11282373926636885,-0.44755277266031057,0.3951383104135346,-0.04418213412251504,0.010133568783236468,-0.2819193201470209,-0.2148562851557151,-0.17414141724333643,-0.05574974543725453,-0.23989565504333088,-0.05714874605058856,-0.5252975500231196,0.03456850430821512,-0.5396053558772812,0.5688219830510032,-0.28963044463169885,0.07606239880402982,-0.826071317974298,blues
-0.7764113288024761,-0.7460054760635083,-0.6386059872385869,-0.6582809044389366,-0.03102896266556554,-0.025982699964003375,-0.27083034642504256,-0.6148234241700041,-0.511121026766071,-0.37413033354092284,0.17843975155297498,-0.5729011173796755,0.2742628501025277,-0.2452027705287808,0.3682310807836844,-0.5564414522476931,0.13199502067301616,-0.7459832650159712,0.26184898255868005,-0.4220544404552159,0.10829427998060959,-0.5882396811765246,0.2423720338896999,-0.260554543156144,-0.3817318871031955,-0.44924001501955735,0.15376229586911905,-0.06300653304989434,-0.10014097102760172,-0.6270711215189011,-0.019675649844481606,-0.7966145912921252,0.09089959271934636,-0.6391899190973841,0.33194457752556455,-0.3850711956634558,blues
-0.8765050992888379,-0.9339154262951099,-0.8103228823744607,-0.9004759076711464,0.07488458616703086,-0.37105268506120814,-0.49193690562084313,-0.7311783705919066,-0.7292406467485948,-0.6929791227421053,0.23740671018754944,-0.655822748043246,0.2854042337159601,-0.08176965862921692,0.1788688268639208,-0.6738801705544604,0.5329237608270647,-0.6045537023075707,-0.0021369973309758594,-0.49930369233231586,0.5014031872057487,-0.32949318095358837,0.0038348009686173003,-0.02434911372198223,0.005420820734666931,-0.6711096449947294,-0.09317519765077004,-0.5886529183854313,0.2670028093496513,-0.8184428161288939,-0.0915578072612745,-0.842076891503775,0.5201713217848098,-0.589793108554497,0.20934095431873762,-0.5052259302302359,blues
-0.6228102931779896,-0.5207692307418308,-0.5056513364295997,-0.56226234346596,0.03200288523846506,-0.11049662334487853,-0.2693180784735394,-0.6628709060672577,-0.3837916225110156,-0.6430199363111017,0.05042426412914258,-0.3190123743899609,0.029980697124454836,-0.1846668154440183,0.43702743703298896,-0.036296007948344755,0.16007987663461223,-0.2544704594162642,0.28557125853794285,-0.339822581548775,0.2524602391316576,-0.4700640239739968,0.2927663531197321,-0.21206897414752035,-0.44607857272663365,-0.47443355055555414,0.21950787526004745,-0.2096035794616835,0.15186188044898652,-0.621547015891822,0.18915611399984247,-0.8628227358821488,0.2880362296710272,-0.5647477493447688,0.2702296610766078,-0.571738938661908,blues
-0.7225389396466595,-0.800721294168618,-0.6087693495826426,-0.7426346011931624,-0.05784504165472182,-0.10371552321684141,-0.3307516261622523,-0.5596450701300707,-0.4892817967166787,-0.46541259570279647,0.22332086736765278,-0.4774282177562874,0.062418144091410874,0.0640746115965487,0.22619403833655205,-0.29712223295983053,0.1793524378317238,-0.666266681313323,0.2617954623776258,-0.17440307893350626,0.004014531734258947,-0.5402460439586813,0.20366763428020004,-0.004847860625483591,-0.22538986605160738,-0.3607220545466967,0.4355911227540047,-0.3228134590860041,0.29218865702958197,-0.613041809188453,0.24426425081177428,-0.7119758097461042,0.15674995233729472,-0.4204835844046573,0.36458451476776743,-0.4871627518473973,blues
-0.7574746695212726,-0.8069137253399277,-0.7076511696548106,-0.5853146491642407,0.15804992710897592,-0.14712251774965313,-0.5371033532573117,-0.6077800208486226,-0.5772832344866479,-0.403779640729632,0.2437987982224401,-0.2555923133475063,0.10543922770880042,-0.17035560343614153,0.7013040336916813,-0.1723701095160608,0.4421879657445119,-0.3040315378899042,0.04542498153326968,-0.08312374601333405,0.32842990152354334,-0.014710689880510275,0.11431512384804629,-0.1860789887698231,-0.08113079564287706,-0.17115739562450694,-0.07122313757180637,-0.06380233296029636,0.33285394647661615,-0.6598874668737622,-0.20476428286887197,-0.6166110743890811,0.4323532196336459,-0.4876165838889497,0.1126548453151969,-0.5337707277079109,blues
-0.6179641016704424,-0.46797599371276544,-0.45929647628080794,-0.5227827121115962,0.15025627208423664,0.07830714856299825,-0.1314073768893651,-0.5503914107218814,-0.28701483010144946,-0.34160560373968774,-0.04546639884130699,-0.2779538267813403,0.21584201856995777,-0.17981431760135336,0.47439154849485854,-0.4089435853100465,0.20351879246239793,-0.7632156202258846,0.4417242333664946,-0.3910013044798095,0.11915949045059243,-0.7659241507037333,0.33225489934696717,-0.13196765326289817,-0.3388946847781915,-0.25169647243537363,0.4134355585092381,-0.37176087215208287,0.026311864283392716,-0.7590281678648056,0.07296381307996083,-0.8506248889757659,0.024062411847680598,-0.3807541137357231,0.2689241963964457,-0.44241212804782826,blues
-0.7970408358020695,-0.6558815484335528,-0.7914161539318406,-0.6113801710429702,0.06102373612278145,-0.2926921163544365,-0.5731881204423803,-0.7811641236018897,-0.7349793320566926,-0.49295195404433223,0.30130605298667934,-0.463275497860682,0.21258104120053917,-0.10505482446000025,0.49548720382262623,-0.40551518265124364,0.4780185644992609,-0.5369798728229234,0.13973457074410917,-0.7062542519250485,0.2127147353215924,-0.2176849563928036,-0.10821100149226204,0.39612791562500305,-0.20240802814956815,-0.39101886265308305,0.03225720089390227,-0.46388233654958544,0.0010241386538571151,-0.6002910041340231,-0.07084838531079135,-0.8003876547672655,0.2668153616750516,-0.49244595489385223,0.2567059644350755,-0.24123060014709652,blues
-0.7147219663588007,-0.8274098157805665,-0.5770820630494186,-0.764767105471895,-0.19544380896573,-0.010935871428969568,-0.254901148139276,-0.6219172077499424,-0.4245077806905013,-0.5034229011209654,0.19393666046523306,-0.6672697832530268,0.12344856167287449,-0.1971197794730577,0.26837424544545563,-0.7291684112136841,0.08890450424271043,-0.6554968964471398,0.18481248751006785,-0.5662397641853137,-0.11861155249868643,-0.290373760057248,0.24776947264920712,-0.41661722158861747,-0.41425809154128024,-0.6522318423056319,0.14550766900911427,-0.22079095041644825,0.034282172822696355,-0.6674794991714851,0.20968630605788596,-0.6190187079387328,0.11427750796880998,-0.4848227709119908,0.3644114549927256,-0.484980161975336,blues
-0.749043624021841,-0.597599133125934,-0.7309190791968538,-0.5149970236539916,0.19663264233173017,-0.10405207506992409,-0.4971923333295811,-0.6835039766739817,-0.676861199422413,-0.3458204570315957,0.22274291934316603,-0.19621394942904624,0.24994172669452314,0.11345746119379174,0.45768951240569145,-0.45550041529649,0.3215874837436512,-0.3050447342860574,0.3237164522578667,-0.3498441449179994,0.3798201269517117,-0.26610615116786307,0.08421133302824156,0.005442188818208793,-0.2968509588794246,-0.2858740932759205,0.26311513593264657,-0.1971887619808146,0.33698155903008004,-0.6629636087693267,0.004155695733246409,-0.7923681675465148,0.25609722940709495,-0.5059514470397033,0.27072959116828055,-0.4951346400115402,blues
-0.956351083339557,-0.8900031602775417,-0.9174197019050963,-0.759814837198798,-0.11342721906495878,-0.286842364126493,-0.6023265362204964,-0.6877013185256589,-0.8710097235391451,-0.5302392094085105,0.43277482264665457,-0.451668983553553,0.38967198484652155,0.023077108663820622,0.2898732167932613,-0.4963557450102183,0.4259436499001643,-0.5787716954773993,0.39996234537770226,-0.3399253203394934,0.4326166548413651,-0.657831548867584,0.19643204160186303,-0.2545892991099783,-0.03797664364662928,-0.3747276673869948,0.33420022236993707,-0.5612366513160545,0.32935515376179053,-0.8354107577750931,0.008036792863849798,-0.8028371810907715,0.27757617170110355,-0.7307782014462045,0.2833969108015372,-0.5989094282980251,blues
-0.8390632909291575,-0.9324642654251036,-0.8011935759930189,-0.8357551779808926,0.03404030254497936,-0.33417103464456344,-0.5753216915640169,-0.7348325669674891,-0.6607606546811187,-0.6145140090849566,0.41029332913146077,-0.6913376270290309,0.09405445862330587,-0.152628866809835,0.7015730915838468,-0.5028655457810629,0.21319329786482108,-0.8314072563278337,0.1780771541487347,-0.4630613950077136,0.30100050032494496,-0.6495853776808181,-0.08758345985605995,-0.23265766389530018,-0.03491872288980724,-0.4817133393156747,-0.49201771164242025,-0.3560723462037425,-0.05330599611349571,-0.6204443278206502,-0.4579033032298404,-0.7564058258437067,-0.48125632303374566,-0.39072347412418007,0.08661453322421767,-0.7589509560712392,blues
-0.6249678441916238,-0.7077528310931026,-0.6348975170052442,-0.6846218531643671,0.34674126508947456,-0.27050033071089485,-0.6296015659090634,-0.8278607558241098,-0.5330222296589633,-0.5808713554545882,0.3109477436478987,-0.6129773505481958,-0.34055928406834074,0.06451354882191995,0.6859374021986581,-0.5279375719979269,0.20409545108371555,-0.27094286352721497,0.0569404154381592,-0.07669741222184467,0.3155592761606615,-0.09128167253029673,0.10871552717347023,0.43802692739373716,0.08279184801463252,-0.17084669892198612,-0.3449135732271826,-0.3404171433176546,0.5401957696750508,-0.7023741209276412,-0.22566639961657134,-0.725358476629638,0.17835409667589622,-0.5398397369075476,-0.07707020693475941,-0.44605624887614925,blues
-0.7330777465209489,-0.670162681595396,-0.7288962026156006,-0.6555252664486158,0.05869901725410687,-0.20182202563105278,-0.5957827716935552,-0.8061972879658948,-0.6277539182330302,-0.5326090971762609,0.31042813243042433,-0.5865284202491413,-0.0736448837772184,0.5270711013666842,0.8915075166779164,-0.10618814402074905,0.4083182905455558,-0.5250410276077591,0.13056969329942747,-0.22913351326454823,0.22272448582414844,-0.34941723681039205,0.15362419646417982,-0.2886103533342941,0.20502554744486626,-0.7288414746438145,-0.10276962111508892,0.28983061682717914,-0.007394217058695779,-0.5358704940727912,-0.13511437224073392,-0.7827323304651417,0.053343363891739215,-0.4329532255927857,0.25258880801902284,-0.5956922330766391,blues
-0.8401254698897159,-0.7425318480533505,-0.7369731128227195,-0.6519146098097213,-0.123859564075679,-0.3827368222502272,-0.43442700105505483,-0.5227622341358579,-0.5834681242679457,-0.36725000762264726,0.12840445760086983,-0.2923132455070303,0.1812652669328168,0.3301690260325756,0.657836627628109,-0.5775769316944775,0.37929330574783565,-0.6846503960643195,0.31939778185156054,-0.3694118019166954,0.4924931756893836,-0.5540480520266413,0.30501570219025337,-0.22792797956109623,0.43801649436098755,-0.5000518761311917,-0.04858502889425381,-0.3319843611762463,0.23116829262555413,-0.7566154500148082,-0.42588606926032924,-0.8413323667633743,0.2751334263812749,-0.6623049208971854,0.103124407245827,-0.758331748086757,blues
-0.7398159443019907,-0.8736982905344558,-0.6712640067426676,-0.7126104425707593,0.31544163243471646,-0.41656090128886714,-0.5265260647592462,-0.7941728946183017,-0.5021969373020742,-0.6253020971527208,0.31888753997837327,-0.46690733730447076,-0.06123767891000187,-0.3758102869049369,0.8918232907113993,-0.2799302030313249,-0.08316247546743338,-0.41127788144571864,0.06133297090797163,-0.5623248330256311,0.12701243867904152,-0.36448239699548823,0.021874418667816628,-0.49878949407747664,0.025229712954320527,-0.6231349813655064,-0.6739253759646456,-0.1925963921642937,-0.12352930682422936,-0.5874945719133678,-0.1261074884178724,-0.8207081455609189,0.3017550137387349,-0.5185943598339768,0.08419620823099666,-0.5601746436233601,blues
-0.5978822806973869,-0.7315575014302436,-0.6803071370569789,-0.788408311316672,0.33123806372303344,-0.19206470649211638,-0.7219263677158969,-0.8000154625483984,-0.6344221961936278,-0.7972949943020882,0.40022074484191594,-0.6615139558310099,-0.3619065519369079,-0.08226108673157162,0.144208225893261,-0.5417827309082431,0.3845262014538477,-0.6404291509763106,0.05570183145152441,-0.4584808600492979,0.29031038044858215,-0.028322717022348565,0.15098508903426744,-0.09334162074236918,-0.06670812778924323,-0.44970381973482243,-0.43848762365755234,0.01975623403365523,0.22477292007488708,-0.7091699181544562,-0.1984230402396948,-0.6835544168845221,0.21306663619661287,-0.5697764593655904,-0.2751260346106513,-0.5718443241957558,blues
-0.6800683777705858,-0.2869691128736981,-0.39900768180196267,-0.09503984215004635,0.8535414642504882,0.46565964396320525,0.00696769763820293,-0.4380881233777064,-0.18630895941398473,0.2825995344952952,-0.07406648203577604,-0.20990575193344396,0.3830518087226158,-0.4735187914635257,-0.08237342100711798,-0.4512825532473469,0.08389833995272844,-0.5269976394035801,0.3621726073009327,-0.2217957204022134,-0.6277746351614106,0.9822227458323902,0.33015131156043653,-0.22137883413260395,-0.4640494839718722,-0.25050362878148147,-0.15436721052427735,-0.04503565973609347,-0.8979237975236807,-0.4143435781151915,-0.46418302995186084,-0.6413135243731681,0.07401037120197429,-0.44513415378862686,0.041876106474456234,-0.16706931000738545,blues
-0.8900644775822151,-0.9377422699038919,-0.7404496286562654,-0.5014860332899335,0.9687352538042551,0.20231173101115463,-0.38747122996527716,-0.19874858729557732,-0.6089017792403368,0.1265393855759378,0.23095186372946652,-0.5440297007918934,0.2872695500150641,-0.755277831330196,0.040234615232149995,-0.5268493141384125,-0.0075022587868609145,-0.44453705386381404,0.16788369139392761,-0.34058643772815156,-0.5910206992465016,0.5636914930227221,0.46333243579854283,0.34099648472731214,-0.4638466703164117,1.0,-0.43042518358662596,-0.25025333822777585,-0.5600843596180483,-0.7811942932847349,-0.3871571230131529,-0.7622521917067919,-0.3618106421143015,-0.3574956316552329,-0.4621400372974777,-0.3011597316382937,blues
-0.7608271718655348,-0.6100457443766918,-0.4496481933561558,-0.3107941762742691,0.9419471876977652,0.316348855888833,0.0018827383538195797,-0.4618596812351712,-0.18385483481138554,0.10576372774029008,-0.08438995738530897,-0.43995518985362536,0.35273987686452324,-0.6554429142516393,0.08679391895311439,-0.3397026839242915,0.014266888411191683,-0.30917833024593677,0.3898915254784635,-0.5142682028658179,-0.805644598801005,0.6099898849079586,0.33373433113591544,0.42028139674988685,-0.6646144821394735,-0.24861638947235964,-0.5380555223895959,-0.0970776698100364,-1.0,-0.5918327498672677,-0.5952657487189171,-0.7738777015955414,-0.20264397634731224,-0.5156042198317239,-0.12161582180253327,-0.36974961813717666,blues
-0.867493174670351,-0.6589975803045243,-0.6886432161576935,-0.3661041220457577,0.8423528064691808,0.3407432271335751,-0.29293237349424484,-0.3891164376255304,-0.6302080428356294,0.0022230102971843024,0.11434600027472963,-0.43183201583079034,0.38543310678668236,-0.4416348397130334,-0.20330343376164017,0.04972456903087674,-0.13730569837729284,0.10372384243273447,0.3746180450638109,-0.05307170758207236,0.02726238795904229,-0.14155800894477744,0.43861994997248127,0.3004225438933643,-0.2862491808251919,0.48586875744528357,-0.27427286115313754,0.004402915499668092,-0.3281151561442781,-0.6165583826097262,-0.1500961401129815,-0.6801623187460047,-0.15752589655294807,-0.24260505645319252,-0.0636693726314786,-0.4642577117856005,blues
-0.8003933381463317,-0.611801860312903,-0.6193144854311814,-0.1745154514749654,0.9636996822948407,0.2366001709413832,-0.21443406200864668,-0.25402929543108366,-0.48996349799517835,0.3312172853072972,0.04718564422687277,-0.3330549949087287,0.605415257149474,-0.5611755058806053,0.11062473665044803,-0.4514463520673164,-0.010263617433893063,-0.33275268585885287,0.41217760100596157,-0.40293389908459853,-0.2673103936367738,0.36392916151524957,0.3557738206325325,0.14349606830440664,-0.46209708253054405,-0.36440659176987333,-0.4408717829183201,0.0526126322151621,-0.7271153531023195,-0.40573872370024566,-0.5902753270470629,-0.6738054100462286,-0.5891647319379608,-0.36050006492208886,-0.3023370565628438,-0.5210462673625283,blues
-0.8087579974607284,-0.8123241809002082,-0.5092960827683682,-0.3746632293885723,0.8101190944448367,0.3123561147637359,-0.07281591293284229,-0.43216022729035475,-0.3009835090263445,0.14526361874647908,-0.023609066371314213,-0.35336121997549486,0.30559036004573137,-0.44440692548670857,-0.05151101158692317,-0.2795769181153007,-0.013500011796097493,-0.21054792218676432,0.5103283971095836,-0.36813631553236115,-0.3230734052088664,0.5402567228502673,0.45253910891552174,-0.1868380328543946,-0.5684138212101625,-0.2732774894351304,0.026251620158101008,0.4624449264914072,-0.4886025460099884,-0.5490020934854566,-0.5971472324285534,-0.7987417959237192,-0.47145775654372635,-0.26232165661236806,-0.2397465138721587,-0.4532721671272094,blues
-0.7631340917954974,-0.7825010462034203,-0.4448398955847014,-0.3142869401267566,0.9460757824146229,0.2547319867905202,-0.04024220707482895,-0.29693461328881654,-0.2403740680833658,0.30875092026806494,0.05758492889896605,-0.3510151132544589,0.3323493318412689,-0.5934191620056704,-0.12048177476381172,-0.510998963456172,-0.22440476607817567,-0.44190743475493643,0.4381370205532915,-0.20684448964253366,-0.7841761402943275,0.015351767856053966,0.43985245548461704,-0.08291494890594442,-0.641205931986526,-0.28265314219839754,-0.30894710428488065,0.16629101150284575,-0.617395265151706,-0.551553617631599,-0.23426438800137034,-0.6829458331035092,-0.5071507277725499,-0.25302052003496756,-0.35281757039067835,-0.5634091855863856,blues
-0.8656011683968565,-0.8153123392752465,-0.6816226701422089,-0.4148375578362087,0.9410334479248887,0.3558643464798512,-0.26868673031837176,-0.41454517773413646,-0.5961973463228413,-0.019638915295815185,0.06741104374470197,-0.33624187687097684,0.4011419103210456,-0.7308397814134469,0.045838080974035744,-0.33533448907215746,0.06799977500957427,-0.5074873139614491,0.3870588111498683,-0.3989376741743562,-0.2785316935376343,0.36482848494431286,0.31902897473398717,-0.30107707738998646,-0.5533753877735579,-0.22821641336748244,-0.6344473236438046,-0.09536576808652453,-0.7658888238756307,-0.46426872242609285,-0.5522032741474938,-0.659723760827229,-0.3493023794954281,-0.2896429307019268,-0.25160666935218934,-0.2211161015922527,blues
-0.7783697212610056,-0.7268962564334005,-0.7063981825348248,-0.36734567867457746,0.5751650056054611,-0.004787526274024678,-0.4455379959536754,-0.3356906085611021,-0.6119012648657358,0.11933433315298259,-0.06717375294314865,-0.33544076140529033,0.36652633453628664,0.02147329957111843,-0.05122837893195448,-0.5005470710847272,0.21376144103021905,-0.15983193325009193,0.243401029710141,0.17195423929019604,0.16522007521698195,0.18877937857807447,0.29666580247888674,0.4814655044826017,0.1393876670310368,0.021843614727182104,-0.4356534291721015,-0.21173724384175507,-0.20876243162757707,-0.6120710801830866,-0.43011961547003474,-0.6726614846532349,0.02962775014030017,-0.40465770944465507,-0.3260375683113538,-0.06188367152704877,blues
